timestamp,device,rle_smoothed,rle_raw,E_th,E_pw,temp_c,vram_temp_c,power_w,util_pct,a_load,t_sustain_s,fan_pct,rolling_peak,collapse,alerts
2025-10-27T09:20:36.987788Z,gpu,0.107854,0.186885,0.068174,2.741319,54.00,,24.08,33.00,0.120,600.0,0,0.228494,0,
2025-10-27T09:20:36.987788Z,cpu,0.189950,0.193138,0.193138,1.000000,,,12.38,9.90,0.099,600.0,,0.288524,0,
2025-10-27T09:20:37.046910Z,gpu,0.108559,0.175855,0.065932,2.667205,55.00,,24.75,33.00,0.124,28.0,0,0.228494,0,
2025-10-27T09:20:37.046910Z,cpu,0.208283,0.211364,0.211364,1.000000,,,12.00,9.60,0.096,600.0,,0.293731,0,
2025-10-27T09:20:37.988828Z,gpu,0.110842,0.192449,0.066061,2.913211,54.00,,24.71,36.00,0.124,600.0,0,0.228037,0,
2025-10-27T09:20:37.988828Z,cpu,0.193353,0.192955,0.192955,1.000000,,,17.62,14.10,0.141,600.0,,0.287947,0,
2025-10-27T09:20:38.048455Z,gpu,0.110296,0.192192,0.066061,2.909326,55.00,,24.75,36.00,0.124,600.0,0,0.228037,0,
2025-10-27T09:20:38.048455Z,cpu,0.211951,0.210212,0.210212,1.000000,,,18.25,14.60,0.146,600.0,,0.293144,0,
2025-10-27T09:20:38.990449Z,gpu,0.149120,0.191387,0.063608,3.008864,55.00,,24.59,37.00,0.123,28.0,0,0.227581,0,
2025-10-27T09:20:38.990449Z,cpu,0.194009,0.196382,0.196382,1.000000,,,22.25,17.80,0.178,600.0,,0.287371,0,
2025-10-27T09:20:39.051567Z,gpu,0.150915,0.203095,0.065770,3.087965,54.00,,23.96,37.00,0.120,600.0,0,0.227581,0,
2025-10-27T09:20:39.051567Z,cpu,0.211967,0.211811,0.211811,1.000000,,,22.75,18.20,0.182,600.0,,0.292557,0,
2025-10-27T09:20:39.991620Z,gpu,0.194422,0.226513,0.066554,3.403438,54.00,,22.92,39.00,0.115,600.0,0,0.227126,0,
2025-10-27T09:20:39.991620Z,cpu,0.192271,0.183782,0.183782,1.000000,,,24.25,19.40,0.194,600.0,,0.286797,0,
2025-10-27T09:20:40.052812Z,gpu,0.196624,0.228547,0.066554,3.434005,54.00,,22.71,39.00,0.114,600.0,0,0.227126,0,
2025-10-27T09:20:40.052812Z,cpu,0.209148,0.197336,0.197336,1.000000,,,23.88,19.10,0.191,600.0,,0.291972,0,
2025-10-27T09:20:40.993305Z,gpu,0.204078,0.223155,0.065954,3.383492,54.00,,22.46,38.00,0.112,600.0,0,0.226672,0,
2025-10-27T09:20:40.993305Z,cpu,0.195311,0.210297,0.210297,1.000000,,,20.62,16.50,0.165,600.0,,0.286223,0,
2025-10-27T09:20:41.053828Z,gpu,0.205550,0.228059,0.065954,3.457846,54.00,,21.98,38.00,0.110,600.0,0,0.226672,0,
2025-10-27T09:20:41.053828Z,cpu,0.208003,0.209291,0.209291,1.000000,,,20.50,16.40,0.164,600.0,,0.291388,0,
2025-10-27T09:20:41.995086Z,gpu,0.214041,0.236699,0.063588,3.722366,54.00,,22.03,41.00,0.110,600.0,0,0.226219,0,
2025-10-27T09:20:41.995086Z,cpu,0.200526,0.219214,0.219214,1.000000,,,19.25,15.40,0.154,600.0,,0.285650,0,
2025-10-27T09:20:42.055591Z,gpu,0.217628,0.236248,0.063588,3.715282,54.00,,22.07,41.00,0.110,600.0,0,0.226219,0,
2025-10-27T09:20:42.055591Z,cpu,0.209108,0.216888,0.216888,1.000000,,,19.50,15.60,0.156,600.0,,0.290806,0,
2025-10-27T09:20:42.997343Z,gpu,0.216260,0.203548,0.060798,3.347962,55.00,,22.10,37.00,0.111,28.0,0,0.225766,0,
2025-10-27T09:20:42.997343Z,cpu,0.200890,0.194773,0.194773,1.000000,,,26.50,21.20,0.212,600.0,,0.285079,0,
2025-10-27T09:20:43.057475Z,gpu,0.223562,0.221859,0.062864,3.529187,54.00,,20.97,37.00,0.105,600.0,0,0.225766,0,
2025-10-27T09:20:43.057475Z,cpu,0.205796,0.193653,0.193653,1.000000,,,26.50,21.20,0.212,600.0,,0.290224,0,
2025-10-27T09:20:43.998756Z,gpu,0.231731,0.268738,0.081696,3.289474,54.00,,21.28,35.00,0.106,600.0,0,0.231731,0,
2025-10-27T09:20:43.998756Z,cpu,0.203974,0.211802,0.211802,1.000000,,,19.38,15.50,0.155,600.0,,0.284509,0,
2025-10-27T09:20:44.058842Z,gpu,0.235789,0.264231,0.081696,3.234302,54.00,,21.64,35.00,0.108,600.0,0,0.235789,0,
2025-10-27T09:20:44.058842Z,cpu,0.205854,0.212104,0.212104,1.000000,,,19.62,15.70,0.157,600.0,,0.289644,0,
2025-10-27T09:20:45.000437Z,gpu,0.375145,0.943583,0.292201,3.229229,54.00,,21.68,35.00,0.108,600.0,0,0.375145,0,
2025-10-27T09:20:45.000437Z,cpu,0.213472,0.231276,0.231276,1.000000,,,21.25,17.00,0.170,600.0,,0.283940,0,
2025-10-27T09:20:45.060143Z,gpu,0.376127,0.930237,0.292201,3.183555,54.00,,21.99,35.00,0.110,600.0,0,0.376127,0,
2025-10-27T09:20:45.060143Z,cpu,0.212678,0.231455,0.231455,1.000000,,,20.75,16.60,0.166,600.0,,0.289064,0,
2025-10-27T09:20:46.001298Z,gpu,0.534023,1.017547,0.311980,3.261579,54.00,,21.46,35.00,0.107,600.0,0,0.534023,0,
2025-10-27T09:20:46.001298Z,cpu,0.221275,0.249310,0.249310,1.000000,,,17.00,13.60,0.136,600.0,,0.283372,0,
2025-10-27T09:20:46.061856Z,gpu,0.534910,1.021976,0.311980,3.275773,54.00,,21.37,35.00,0.107,600.0,0,0.534910,0,
2025-10-27T09:20:46.061856Z,cpu,0.220447,0.248137,0.248137,1.000000,,,16.88,13.50,0.135,600.0,,0.288486,0,
2025-10-27T09:20:47.003001Z,gpu,0.486683,0.000000,0.081483,0.000000,54.00,,21.74,0.00,0.109,600.0,0,0.532955,0,
2025-10-27T09:20:47.003001Z,cpu,0.237807,0.301873,0.301873,1.000000,,,18.00,14.40,0.144,600.0,,0.282805,0,
2025-10-27T09:20:47.064146Z,gpu,0.487661,0.000000,0.081483,0.000000,54.00,,21.28,0.00,0.106,600.0,0,0.533841,0,
2025-10-27T09:20:47.064146Z,cpu,0.238676,0.308033,0.308033,1.000000,,,18.00,14.40,0.144,600.0,,0.287909,0,
2025-10-27T09:20:48.005226Z,gpu,0.460509,0.072676,0.071239,1.020172,54.00,,21.57,11.00,0.108,600.0,0,0.531889,0,
2025-10-27T09:20:48.005226Z,cpu,0.260263,0.307054,0.307054,1.000000,,,18.38,14.70,0.147,600.0,,0.282240,0,
2025-10-27T09:20:48.066194Z,gpu,0.457971,0.073412,0.071239,1.030493,54.00,,21.35,11.00,0.107,600.0,0,0.532773,0,
2025-10-27T09:20:48.066194Z,cpu,0.261713,0.308836,0.308836,1.000000,,,18.38,14.70,0.147,600.0,,0.287333,0,
2025-10-27T09:20:49.007124Z,gpu,0.447593,0.204158,0.069656,2.930940,55.00,,21.84,32.00,0.109,28.0,0,0.530825,0,
2025-10-27T09:20:49.007124Z,cpu,0.279859,0.309782,0.309782,1.000000,,,19.62,15.70,0.157,600.0,,0.281675,0,
2025-10-27T09:20:49.067266Z,gpu,0.447070,0.209724,0.072024,2.911870,54.00,,21.98,32.00,0.110,600.0,0,0.531707,0,
2025-10-27T09:20:49.067266Z,cpu,0.282367,0.315375,0.315375,1.000000,,,20.00,16.00,0.160,600.0,,0.286759,0,
2025-10-27T09:20:50.009097Z,gpu,0.306231,0.236773,0.073166,3.236096,54.00,,21.63,35.00,0.108,600.0,0,0.529764,0,
2025-10-27T09:20:50.009097Z,cpu,0.300717,0.335567,0.335567,1.000000,,,19.88,15.90,0.159,600.0,,0.300717,0,
2025-10-27T09:20:50.069247Z,gpu,0.308958,0.239676,0.073166,3.275773,54.00,,21.37,35.00,0.107,600.0,0,0.530644,0,
2025-10-27T09:20:50.069247Z,cpu,0.303543,0.337334,0.337334,1.000000,,,19.62,15.70,0.157,600.0,,0.303543,0,
2025-10-27T09:20:51.010642Z,gpu,0.151700,0.244890,0.074041,3.307503,54.00,,21.16,35.00,0.106,600.0,0,0.528704,0,
2025-10-27T09:20:51.010642Z,cpu,0.317589,0.333667,0.333667,1.000000,,,18.62,14.90,0.149,600.0,,0.317589,0,
2025-10-27T09:20:51.070148Z,gpu,0.152614,0.240259,0.074041,3.244947,54.00,,21.57,35.00,0.108,600.0,0,0.529583,0,
2025-10-27T09:20:51.070148Z,cpu,0.321134,0.336094,0.336094,1.000000,,,18.88,15.10,0.151,600.0,,0.321134,0,
2025-10-27T09:20:52.012095Z,gpu,0.189644,0.189724,0.077320,2.453756,54.00,,21.19,26.00,0.106,600.0,0,0.527647,0,
2025-10-27T09:20:52.012095Z,cpu,0.323973,0.333794,0.333794,1.000000,,,20.38,16.30,0.163,600.0,,0.323973,0,
2025-10-27T09:20:52.071094Z,gpu,0.191159,0.192725,0.077320,2.492570,54.00,,20.86,26.00,0.104,600.0,0,0.528523,0,
2025-10-27T09:20:52.071094Z,cpu,0.326761,0.336166,0.336166,1.000000,,,20.12,16.10,0.161,600.0,,0.326761,0,
2025-10-27T09:20:53.013610Z,gpu,0.229515,0.272031,0.076354,3.562783,54.00,,21.89,39.00,0.109,600.0,0,0.526592,0,
2025-10-27T09:20:53.013610Z,cpu,0.360951,0.491944,0.491944,1.000000,,,21.00,16.80,0.168,600.0,,0.360951,0,
2025-10-27T09:20:53.072517Z,gpu,0.230983,0.272529,0.076354,3.569304,54.00,,21.85,39.00,0.109,600.0,0,0.527466,0,
2025-10-27T09:20:53.072517Z,cpu,0.365888,0.504470,0.504470,1.000000,,,21.00,16.80,0.168,600.0,,0.365888,0,
2025-10-27T09:20:54.014755Z,gpu,0.241466,0.263913,0.074762,3.530051,54.00,,22.10,39.00,0.110,600.0,0,0.525538,0,
2025-10-27T09:20:54.014755Z,cpu,0.397009,0.490074,0.490074,1.000000,,,19.88,15.90,0.159,600.0,,0.397009,0,
2025-10-27T09:20:54.074261Z,gpu,0.242373,0.266677,0.074762,3.567019,54.00,,21.87,39.00,0.109,600.0,0,0.526411,0,
2025-10-27T09:20:54.074261Z,cpu,0.403128,0.501575,0.501575,1.000000,,,20.00,16.00,0.160,600.0,,0.403128,0,
2025-10-27T09:20:55.016652Z,gpu,0.247343,0.266157,0.073336,3.629257,54.00,,21.49,39.00,0.107,600.0,0,0.524487,0,
2025-10-27T09:20:55.016652Z,cpu,0.407697,0.389003,0.389003,1.000000,,,24.50,19.60,0.196,600.0,,0.407697,0,
2025-10-27T09:20:55.075663Z,gpu,0.247702,0.266318,0.073336,3.631454,54.00,,21.48,39.00,0.107,600.0,0,0.525359,0,
2025-10-27T09:20:55.075663Z,cpu,0.405206,0.347723,0.347723,1.000000,,,26.00,20.80,0.208,600.0,,0.405206,0,
2025-10-27T09:20:56.019085Z,gpu,0.247519,0.245770,0.070044,3.508772,55.00,,21.66,38.00,0.108,28.0,0,0.523438,0,
2025-10-27T09:20:56.019085Z,cpu,0.373058,0.160476,0.160476,1.000000,,,41.00,32.80,0.328,600.0,,0.406881,0,
2025-10-27T09:20:56.077589Z,gpu,0.251068,0.257091,0.072425,3.549743,54.00,,21.41,38.00,0.107,600.0,0,0.524308,0,
2025-10-27T09:20:56.077589Z,cpu,0.368738,0.153755,0.153755,1.000000,,,42.00,33.60,0.336,600.0,,0.404395,0,
2025-10-27T09:20:57.020937Z,gpu,0.288615,0.395204,0.105905,3.731700,54.00,,20.90,39.00,0.105,600.0,0,0.522391,0,
2025-10-27T09:20:57.020937Z,cpu,0.339005,0.163530,0.163530,1.000000,,,23.00,18.40,0.184,600.0,,0.406067,0,
2025-10-27T09:20:57.079561Z,gpu,0.286940,0.372084,0.102423,3.632807,55.00,,21.47,39.00,0.107,28.0,0,0.523259,0,
2025-10-27T09:20:57.079561Z,cpu,0.332685,0.155904,0.155904,1.000000,,,20.25,16.20,0.162,600.0,,0.403586,0,
2025-10-27T09:20:58.022484Z,gpu,0.351439,0.586153,0.194685,3.010773,54.00,,21.26,32.00,0.106,600.0,0,0.521347,0,
2025-10-27T09:20:58.022484Z,cpu,0.273804,0.165936,0.165936,1.000000,,,20.50,16.40,0.164,600.0,,0.405255,0,
2025-10-27T09:20:58.081005Z,gpu,0.346844,0.572051,0.194685,2.938341,54.00,,21.78,32.00,0.109,600.0,0,0.522213,0,
2025-10-27T09:20:58.081005Z,cpu,0.263418,0.158133,0.158133,1.000000,,,20.75,16.60,0.166,600.0,,0.402779,0,
2025-10-27T09:20:59.024348Z,gpu,0.300160,0.007518,0.082081,0.091588,54.00,,21.84,1.00,0.109,600.0,0,0.520304,0,
2025-10-27T09:20:59.024348Z,cpu,0.209193,0.167019,0.167019,1.000000,,,20.75,16.60,0.166,600.0,,0.404445,0,
2025-10-27T09:20:59.082400Z,gpu,0.295000,0.007455,0.082081,0.090822,54.00,,22.02,1.00,0.110,600.0,0,0.521168,0,
2025-10-27T09:20:59.082400Z,cpu,0.194791,0.158439,0.158439,1.000000,,,20.38,16.30,0.163,600.0,,0.401974,0,
2025-10-27T09:21:00.025843Z,gpu,0.246929,0.000000,0.063606,0.000000,54.00,,22.23,0.00,0.111,600.0,0,0.519263,0,
2025-10-27T09:21:00.025843Z,cpu,0.164198,0.164029,0.164029,1.000000,,,17.75,14.20,0.142,600.0,,0.403636,0,
2025-10-27T09:21:00.083873Z,gpu,0.241736,0.000000,0.061515,0.000000,55.00,,21.47,0.00,0.107,28.0,0,0.520126,0,
2025-10-27T09:21:00.083873Z,cpu,0.156546,0.156501,0.156501,1.000000,,,18.00,14.40,0.144,600.0,,0.401170,0,
2025-10-27T09:21:01.027380Z,gpu,0.238672,0.204484,0.063606,3.214843,54.00,,21.77,35.00,0.109,600.0,0,0.518225,0,
2025-10-27T09:21:01.027380Z,cpu,0.164943,0.164201,0.164201,1.000000,,,18.75,15.00,0.150,600.0,,0.402829,0,
2025-10-27T09:21:01.084893Z,gpu,0.231763,0.207225,0.063606,3.257935,55.00,,21.49,35.00,0.107,600.0,0,0.519086,0,
2025-10-27T09:21:01.084893Z,cpu,0.157095,0.156501,0.156501,1.000000,,,18.88,15.10,0.151,600.0,,0.400367,0,
2025-10-27T09:21:02.028927Z,gpu,0.199097,0.197330,0.061217,3.223430,55.00,,21.72,35.00,0.109,28.0,0,0.517188,0,
2025-10-27T09:21:02.028927Z,cpu,0.164571,0.161671,0.161671,1.000000,,,18.12,14.50,0.145,600.0,,0.402023,0,
2025-10-27T09:21:02.086589Z,gpu,0.197876,0.202647,0.063298,3.201464,54.00,,21.86,35.00,0.109,600.0,0,0.518048,0,
2025-10-27T09:21:02.086589Z,cpu,0.156782,0.154336,0.154336,1.000000,,,18.00,14.40,0.144,600.0,,0.399567,0,
2025-10-27T09:21:03.030980Z,gpu,0.122209,0.201711,0.064130,3.145361,55.00,,22.25,35.00,0.111,600.0,0,0.516154,0,
2025-10-27T09:21:03.030980Z,cpu,0.163706,0.161607,0.161607,1.000000,,,20.87,16.70,0.167,600.0,,0.401219,0,
2025-10-27T09:21:03.087505Z,gpu,0.122481,0.195080,0.062022,3.145361,55.00,,22.25,35.00,0.111,28.0,0,0.517012,0,
2025-10-27T09:21:03.087505Z,cpu,0.156011,0.154281,0.154281,1.000000,,,20.87,16.70,0.167,600.0,,0.398767,0,
2025-10-27T09:21:04.032422Z,gpu,0.162480,0.208873,0.065043,3.211304,55.00,,21.80,35.00,0.109,600.0,0,0.515122,0,
2025-10-27T09:21:04.032422Z,cpu,0.162210,0.159540,0.159540,1.000000,,,18.00,14.40,0.144,600.0,,0.400416,0,
2025-10-27T09:21:04.088519Z,gpu,0.162765,0.208873,0.065043,3.211304,55.00,,21.80,35.00,0.109,600.0,0,0.515977,0,
2025-10-27T09:21:04.088519Z,cpu,0.154835,0.152556,0.152556,1.000000,,,18.12,14.50,0.145,600.0,,0.397970,0,
2025-10-27T09:21:05.033809Z,gpu,0.176553,0.070365,0.063469,1.108647,54.00,,21.65,12.00,0.108,600.0,0,0.514091,0,
2025-10-27T09:21:05.033809Z,cpu,0.159288,0.149419,0.149419,1.000000,,,31.38,25.10,0.251,600.0,,0.399616,0,
2025-10-27T09:21:05.089942Z,gpu,0.176920,0.070776,0.063469,1.115138,54.00,,21.52,12.00,0.108,600.0,0,0.514946,0,
2025-10-27T09:21:05.089942Z,cpu,0.152430,0.144476,0.144476,1.000000,,,31.38,25.10,0.251,600.0,,0.397174,0,
2025-10-27T09:21:06.040293Z,gpu,0.135656,0.000000,0.056666,0.000000,55.00,,21.57,0.00,0.108,28.0,0,0.513063,0,
2025-10-27T09:21:06.040293Z,cpu,0.175231,0.243918,0.243918,1.000000,,,18.75,15.00,0.150,600.0,,0.398816,0,
2025-10-27T09:21:06.091874Z,gpu,0.135475,0.000000,0.056666,0.000000,55.00,,21.57,0.00,0.108,28.0,0,0.513916,0,
2025-10-27T09:21:06.091874Z,cpu,0.170872,0.248711,0.248711,1.000000,,,18.88,15.10,0.151,600.0,,0.396380,0,
2025-10-27T09:21:07.042201Z,gpu,0.129379,0.165946,0.061377,2.703711,55.00,,21.45,29.00,0.107,600.0,0,0.512037,0,
2025-10-27T09:21:07.042201Z,cpu,0.192174,0.246387,0.246387,1.000000,,,19.25,15.40,0.154,600.0,,0.398019,0,
2025-10-27T09:21:07.093447Z,gpu,0.128135,0.165946,0.061377,2.703711,55.00,,21.45,29.00,0.107,600.0,0,0.512888,0,
2025-10-27T09:21:07.093447Z,cpu,0.189652,0.248235,0.248235,1.000000,,,19.62,15.70,0.157,600.0,,0.395587,0,
2025-10-27T09:21:08.043124Z,gpu,0.124573,0.177680,0.061106,2.907745,55.00,,22.70,33.00,0.113,600.0,0,0.511013,0,
2025-10-27T09:21:08.043124Z,cpu,0.193031,0.165891,0.165891,1.000000,,,37.00,29.60,0.296,600.0,,0.397223,0,
2025-10-27T09:21:08.094260Z,gpu,0.124655,0.177680,0.061106,2.907745,55.00,,22.70,33.00,0.113,600.0,0,0.511862,0,
2025-10-27T09:21:08.094260Z,cpu,0.191481,0.163424,0.163424,1.000000,,,37.62,30.10,0.301,600.0,,0.394796,0,
2025-10-27T09:21:09.044503Z,gpu,0.090417,0.038095,0.063463,0.600270,54.00,,19.99,6.00,0.100,600.0,0,0.509991,0,
2025-10-27T09:21:09.044503Z,cpu,0.189304,0.140905,0.140905,1.000000,,,36.62,29.30,0.293,600.0,,0.396428,0,
2025-10-27T09:21:09.095671Z,gpu,0.090499,0.038095,0.063463,0.600270,54.00,,19.99,6.00,0.100,600.0,0,0.510838,0,
2025-10-27T09:21:09.095671Z,cpu,0.189629,0.143296,0.143296,1.000000,,,35.38,28.30,0.283,600.0,,0.394006,0,
2025-10-27T09:21:10.045853Z,gpu,0.076344,0.000000,0.061377,0.000000,55.00,,19.87,0.00,0.099,28.0,0,0.508971,0,
2025-10-27T09:21:10.045853Z,cpu,0.187601,0.140905,0.140905,1.000000,,,17.75,14.20,0.142,600.0,,0.395635,0,
2025-10-27T09:21:10.097065Z,gpu,0.076344,0.000000,0.061377,0.000000,55.00,,19.87,0.00,0.099,28.0,0,0.509817,0,
2025-10-27T09:21:10.097065Z,cpu,0.189393,0.143296,0.143296,1.000000,,,18.00,14.40,0.144,600.0,,0.393218,0,
2025-10-27T09:21:11.047853Z,gpu,0.076344,0.000000,0.060984,0.000000,54.00,,19.28,0.00,0.096,600.0,0,0.507953,0,
2025-10-27T09:21:11.047853Z,cpu,0.167372,0.142773,0.142773,1.000000,,,21.00,16.80,0.168,600.0,,0.394844,0,
2025-10-27T09:21:11.098920Z,gpu,0.076344,0.000000,0.060984,0.000000,54.00,,19.28,0.00,0.096,600.0,0,0.508797,0,
2025-10-27T09:21:11.098920Z,cpu,0.168892,0.146211,0.146211,1.000000,,,24.12,19.30,0.193,600.0,,0.392432,0,
2025-10-27T09:21:12.049057Z,gpu,0.043155,0.000000,0.061631,0.000000,54.00,,19.38,0.00,0.097,600.0,0,0.506937,0,
2025-10-27T09:21:12.049057Z,cpu,0.146355,0.141303,0.141303,1.000000,,,32.00,25.60,0.256,600.0,,0.394054,0,
2025-10-27T09:21:12.100759Z,gpu,0.043155,0.000000,0.061631,0.000000,54.00,,19.38,0.00,0.097,600.0,0,0.507779,0,
2025-10-27T09:21:12.100759Z,cpu,0.149158,0.149562,0.149562,1.000000,,,29.00,23.20,0.232,600.0,,0.391647,0,
2025-10-27T09:21:13.050273Z,gpu,0.007619,0.000000,0.063578,0.000000,55.00,,19.31,0.00,0.097,28.0,0,0.505923,0,
2025-10-27T09:21:13.050273Z,cpu,0.141263,0.140429,0.140429,1.000000,,,20.00,16.00,0.160,600.0,,0.393266,0,
2025-10-27T09:21:13.102349Z,gpu,0.007619,0.000000,0.063578,0.000000,55.00,,19.31,0.00,0.097,28.0,0,0.506764,0,
2025-10-27T09:21:13.102349Z,cpu,0.146142,0.148346,0.148346,1.000000,,,19.88,15.90,0.159,600.0,,0.390864,0,
2025-10-27T09:21:14.051669Z,gpu,0.000000,0.000000,0.076067,0.000000,54.00,,19.32,0.00,0.097,600.0,0,0.504911,0,
2025-10-27T09:21:14.051669Z,cpu,0.141382,0.141503,0.141503,1.000000,,,18.75,15.00,0.150,600.0,,0.392480,0,
2025-10-27T09:21:14.103853Z,gpu,0.000000,0.000000,0.076067,0.000000,54.00,,19.32,0.00,0.097,600.0,0,0.505750,0,
2025-10-27T09:21:14.103853Z,cpu,0.147322,0.149197,0.149197,1.000000,,,18.62,14.90,0.149,600.0,,0.390082,0,
2025-10-27T09:21:15.053118Z,gpu,0.000000,0.000000,0.075277,0.000000,54.00,,19.22,0.00,0.096,600.0,0,0.503902,0,
2025-10-27T09:21:15.053118Z,cpu,0.141399,0.140986,0.140986,1.000000,,,17.38,13.90,0.139,600.0,,0.391695,0,
2025-10-27T09:21:15.104732Z,gpu,0.000000,0.000000,0.075277,0.000000,54.00,,19.22,0.00,0.096,600.0,0,0.504739,0,
2025-10-27T09:21:15.104732Z,cpu,0.148380,0.148587,0.148587,1.000000,,,17.38,13.90,0.139,600.0,,0.389302,0,
2025-10-27T09:21:16.054802Z,gpu,0.017095,0.085477,0.076238,1.121191,54.00,,19.62,11.00,0.098,600.0,0,0.502894,0,
2025-10-27T09:21:16.054802Z,cpu,0.141261,0.142083,0.142083,1.000000,,,19.88,15.90,0.159,600.0,,0.390911,0,
2025-10-27T09:21:16.105880Z,gpu,0.017095,0.085477,0.076238,1.121191,54.00,,19.62,11.00,0.098,600.0,0,0.503729,0,
2025-10-27T09:21:16.105880Z,cpu,0.149029,0.149455,0.149455,1.000000,,,19.62,15.70,0.157,600.0,,0.388523,0,
2025-10-27T09:21:17.056343Z,gpu,0.035411,0.091580,0.088338,1.036699,55.00,,19.29,10.00,0.096,28.0,0,0.501888,0,
2025-10-27T09:21:17.056343Z,cpu,0.140740,0.138701,0.138701,1.000000,,,16.50,13.20,0.132,600.0,,0.390130,0,
2025-10-27T09:21:17.107453Z,gpu,0.035411,0.091580,0.088338,1.036699,55.00,,19.29,10.00,0.096,28.0,0,0.502722,0,
2025-10-27T09:21:17.107453Z,cpu,0.148109,0.144958,0.144958,1.000000,,,16.38,13.10,0.131,600.0,,0.387746,0,
2025-10-27T09:21:18.057723Z,gpu,0.035411,0.000000,0.188697,0.000000,54.00,,20.32,0.00,0.102,600.0,0,0.500884,0,
2025-10-27T09:21:18.057723Z,cpu,0.144944,0.161446,0.161446,1.000000,,,26.50,21.20,0.212,600.0,,0.389349,0,
2025-10-27T09:21:18.108742Z,gpu,0.035411,0.000000,0.188697,0.000000,54.00,,20.32,0.00,0.102,600.0,0,0.501716,0,
2025-10-27T09:21:18.108742Z,cpu,0.153518,0.175390,0.175390,1.000000,,,26.88,21.50,0.215,600.0,,0.386970,0,
2025-10-27T09:21:19.059120Z,gpu,0.035411,0.000000,0.191768,0.000000,54.00,,19.77,0.00,0.099,600.0,0,0.499883,0,
2025-10-27T09:21:19.059120Z,cpu,0.159052,0.212046,0.212046,1.000000,,,17.38,13.90,0.139,600.0,,0.388571,0,
2025-10-27T09:21:19.109689Z,gpu,0.035411,0.000000,0.191768,0.000000,54.00,,19.77,0.00,0.099,600.0,0,0.500713,0,
2025-10-27T09:21:19.109689Z,cpu,0.169731,0.230266,0.230266,1.000000,,,17.25,13.80,0.138,600.0,,0.386197,0,
2025-10-27T09:21:20.060555Z,gpu,0.035411,0.000000,0.185464,0.000000,55.00,,19.36,0.00,0.097,28.0,0,0.498883,0,
2025-10-27T09:21:20.060555Z,cpu,0.173375,0.212602,0.212602,1.000000,,,18.00,14.40,0.144,600.0,,0.387793,0,
2025-10-27T09:21:20.111140Z,gpu,0.035411,0.000000,0.185464,0.000000,55.00,,19.36,0.00,0.097,28.0,0,0.499712,0,
2025-10-27T09:21:20.111140Z,cpu,0.186200,0.230931,0.230931,1.000000,,,18.25,14.60,0.146,600.0,,0.385424,0,
2025-10-27T09:21:21.061541Z,gpu,0.018316,0.000000,0.191768,0.000000,54.00,,19.37,0.00,0.097,600.0,0,0.497885,0,
2025-10-27T09:21:21.061541Z,cpu,0.187023,0.210318,0.210318,1.000000,,,18.12,14.50,0.145,600.0,,0.387018,0,
2025-10-27T09:21:21.112633Z,gpu,0.018316,0.000000,0.191768,0.000000,54.00,,19.37,0.00,0.097,600.0,0,0.498712,0,
2025-10-27T09:21:21.112633Z,cpu,0.203371,0.235309,0.235309,1.000000,,,18.12,14.50,0.145,600.0,,0.384653,0,
2025-10-27T09:21:22.063004Z,gpu,0.000000,0.000000,0.191768,0.000000,54.00,,19.23,0.00,0.096,600.0,0,0.496889,0,
2025-10-27T09:21:22.063004Z,cpu,0.222141,0.314294,0.314294,1.000000,,,17.38,13.90,0.139,600.0,,0.386244,0,
2025-10-27T09:21:22.114011Z,gpu,0.000000,0.000000,0.191768,0.000000,54.00,,19.23,0.00,0.096,600.0,0,0.497715,0,
2025-10-27T09:21:22.114011Z,cpu,0.235501,0.305606,0.305606,1.000000,,,17.25,13.80,0.138,600.0,,0.383884,0,
2025-10-27T09:21:23.064479Z,gpu,0.000000,0.000000,0.185464,0.000000,55.00,,19.19,0.00,0.096,28.0,0,0.495895,0,
2025-10-27T09:21:23.064479Z,cpu,0.251295,0.307214,0.307214,1.000000,,,16.25,13.00,0.130,600.0,,0.385471,0,
2025-10-27T09:21:23.115514Z,gpu,0.000000,0.000000,0.185464,0.000000,55.00,,19.19,0.00,0.096,28.0,0,0.496719,0,
2025-10-27T09:21:23.115514Z,cpu,0.260218,0.298980,0.298980,1.000000,,,16.25,13.00,0.130,600.0,,0.383116,0,
2025-10-27T09:21:24.066138Z,gpu,0.000000,0.000000,0.191768,0.000000,55.00,,19.24,0.00,0.096,600.0,0,0.494904,0,
2025-10-27T09:21:24.066138Z,cpu,0.270315,0.307149,0.307149,1.000000,,,18.88,15.10,0.151,600.0,,0.384700,0,
2025-10-27T09:21:24.116215Z,gpu,0.000000,0.000000,0.191768,0.000000,55.00,,19.24,0.00,0.096,600.0,0,0.495726,0,
2025-10-27T09:21:24.116215Z,cpu,0.273926,0.298802,0.298802,1.000000,,,19.00,15.20,0.152,600.0,,0.382350,0,
2025-10-27T09:21:25.066872Z,gpu,0.035932,0.179658,0.173855,1.033378,54.00,,19.35,10.00,0.097,600.0,0,0.493914,0,
2025-10-27T09:21:25.066872Z,cpu,0.288364,0.302846,0.302846,1.000000,,,21.12,16.90,0.169,600.0,,0.383931,0,
2025-10-27T09:21:25.116871Z,gpu,0.035932,0.179658,0.173855,1.033378,54.00,,19.35,10.00,0.097,600.0,0,0.494734,0,
